Order Date,Ship Mode,Customer Name,Segment,City,Product Name,Sales
2021-01-30,Standard Class,Sample Company A,Home Office,Los Angeles,Easy-staple paper,56.7
2021-01-30,Second Class,Aimee Bixby,Consumer,Dallas,Xerox 1994,15.55
2021-01-31,Standard Class,Suzanne McNair,Corporate,Los Angeles,Xerox 1883,105.52
2021-01-31,First Class,Cyma Kinney,Corporate,Arlington,X-Rack File for Hanging Folders,56.45
2021-02-01,Second Class,Sanjit Engle,Consumer,Arlington,Acrylic Self-Standing Desk Frames,18.69
2021-02-01,Standard Class,Adrian Barton,Consumer,New York City,"Belkin 19"" Center-Weighted Shelf, Gray",117.96
2021-02-01,Second Class,Sanjit Engle,Consumer,Arlington,Presstex Flexible Ring Binders,36.4
2021-02-01,Second Class,Sanjit Engle,Consumer,Arlington,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95
2021-02-01,Standard Class,Noel Staavos,Corporate,Houston,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.78
2021-02-02,Standard Class,Liz Carlisle,Consumer,Richmond,Hon Multipurpose Stacking Arm Chairs,866.4
2021-02-03,Standard Class,Maribeth Schnelling,Consumer,Rockville,AT&T 17929 Lendline Telephone,90.48
2021-02-03,Standard Class,Tracy Blumstein,Consumer,Sierra Vista,Nu-Dell Float Frame 11 x 14 1/2,14.37
2021-02-03,Standard Class,Jennifer Braxton,Corporate,Los Angeles,Safco Commercial Shelving,93.02
2021-02-04,Standard Class,Annie Zypern,Consumer,San Diego,Chromcraft Round Conference Tables,557.73
2021-02-04,Standard Class,Annie Zypern,Consumer,San Diego,"Fellowes Mobile File Cart, Black",186.54
2021-02-04,Same Day,Paul Prost,Home Office,Smyrna,Xerox 1943,342.37
2021-02-04,Same Day,Paul Prost,Home Office,Smyrna,"Belkin 19"" Vented Equipment Shelf, Black",154.44
2021-02-04,Same Day,Paul Prost,Home Office,Smyrna,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97
2021-02-04,Same Day,Paul Prost,Home Office,Smyrna,Aastra 57i VoIP phone,484.83
2021-02-04,Same Day,Paul Prost,Home Office,Smyrna,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85
2021-02-04,Same Day,Paul Prost,Home Office,Smyrna,Ames Color-File Green Diamond Border X-ray Mailers,167.96
2021-02-04,Same Day,Paul Prost,Home Office,Smyrna,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98
2021-02-04,Standard Class,Annie Zypern,Consumer,San Diego,Anker Astro 15000mAh USB Portable Charger,159.97
2021-02-04,Same Day,Paul Prost,Home Office,Smyrna,Revere Boxed Rubber Bands by Revere,9.45
2021-02-04,Same Day,Paul Prost,Home Office,Smyrna,White Computer Printout Paper by Universal,348.84
2021-02-04,Same Day,Paul Prost,Home Office,Smyrna,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98
2021-02-04,Standard Class,Annie Zypern,Consumer,San Diego,Avery 508,14.73
2021-02-04,Same Day,Paul Prost,Home Office,Smyrna,"Eldon 200 Class Desk Accessories, Black",18.84
2021-02-05,Standard Class,Karen Bern,Corporate,Chattanooga,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.22
2021-02-06,Same Day,Christina Anderson,Consumer,Springfield,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0
2021-02-06,Same Day,Christina Anderson,Consumer,Springfield,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83
2021-02-06,Second Class,Erica Bern,Corporate,Los Angeles,Motorola L703CM,623.96
2021-02-06,First Class,Bobby Elias,Consumer,Lancaster,Xerox 1912,30.35
2021-02-07,Standard Class,Mark Haberlin,Corporate,Houston,Harbour Creations Steel Folding Chair,241.5
2021-02-07,Second Class,Cathy Hwang,Home Office,Raleigh,Samsung Galaxy S4 Mini,1127.98
2021-02-08,Standard Class,Justin Ritter,Corporate,San Francisco,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97
2021-02-08,Standard Class,Justin Ritter,Corporate,San Francisco,Maxell 4.7GB DVD+RW 3/Pack,31.86
2021-02-10,First Class,Phillip Breyer,Corporate,Tulsa,Mediabridge Sport Armband iPhone 5s,69.93
2021-02-11,First Class,John Stevenson,Consumer,Atlanta,"Avery Durable Slant Ring Binders, No Labels",15.92
2021-02-11,First Class,John Stevenson,Consumer,Atlanta,Tennsco Double-Tier Lockers,1350.12
2021-02-12,Standard Class,Ross DeVincentis,Home Office,Los Angeles,Tops Green Bar Computer Printout Paper,146.82
2021-02-13,First Class,Dave Kipp,Consumer,Clinton,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77
2021-02-13,Standard Class,Fred McMath,Consumer,Jackson,Panasonic KP-150 Electric Pencil Sharpener,264.18
2021-02-13,First Class,Dave Kipp,Consumer,Clinton,Bevis Boat-Shaped Conference Table,550.43
2021-02-13,First Class,Dave Kipp,Consumer,Clinton,Regeneration Desk Collection,10.56
2021-02-13,First Class,Dave Kipp,Consumer,Clinton,Economy #2 Pencils,7.98
2021-02-14,Standard Class,Patrick Gardner,Consumer,New York City,GBC DocuBind P100 Manual Binding Machine,398.35
2021-02-14,Standard Class,Patrick Gardner,Consumer,New York City,Advantus Push Pins,8.72
2021-02-15,Standard Class,Jill Fjeld,Consumer,New York City,Hon Every-Day Chair Series Swivel Task Chairs,326.65
2021-02-15,Standard Class,Erin Ashbrook,Corporate,Chicago,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.06
2021-02-15,Standard Class,Jill Fjeld,Consumer,New York City,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97
2021-02-15,Standard Class,Erin Ashbrook,Corporate,Chicago,"Global Stack Chair with Arms, Black",62.96
2021-02-15,Standard Class,Giulietta Weimer,Consumer,Henderson,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8
2021-02-15,Standard Class,Erin Ashbrook,Corporate,Chicago,Xerox 206,5.18
2021-02-15,Standard Class,Erin Ashbrook,Corporate,Chicago,Advantus Push Pins,6.98
2021-02-15,Standard Class,John Dryer,Consumer,Belleville,Hon Comfortask Task/Swivel Chairs,227.96
2021-02-15,Standard Class,Giulietta Weimer,Consumer,Henderson,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08
2021-02-18,Second Class,Greg Tran,Consumer,San Francisco,Xerox 1880,70.88
2021-02-18,Second Class,Cyma Kinney,Corporate,Long Beach,Acme Office Executive Series Stainless Steel Trimmers,25.71
2021-02-18,Second Class,Cyma Kinney,Corporate,Long Beach,Staple-on labels,8.67
2021-02-18,Standard Class,Greg Tran,Consumer,New York City,"Executive Impressions 14"" Contract Wall Clock",44.46
2021-02-18,Standard Class,Greg Tran,Consumer,New York City,Carina Double Wide Media Storage Towers in Natural & Black,242.94
2021-02-19,Standard Class,Alan Hwang,Consumer,Nashville,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",16.5
2021-02-20,First Class,Erin Ashbrook,Corporate,New York City,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8
2021-02-20,Standard Class,Lindsay Castell,Home Office,Tampa,Avery Durable Slant Ring Binders With Label Holder,3.76
2021-02-20,Standard Class,Lindsay Castell,Home Office,Tampa,Standard Rollaway File with Lock,432.46
2021-02-20,Standard Class,Benjamin Venier,Corporate,Oceanside,iOttie HLCRIO102 Car Mount,39.98
2021-02-20,Second Class,Matthew Clasen,Corporate,Los Angeles,Avery Heavy-Duty EZD  Binder With Locking Rings,31.25
2021-02-20,Second Class,Matthew Clasen,Corporate,Los Angeles,Fellowes Officeware Wire Shelving,449.15
2021-02-20,Second Class,Matthew Clasen,Corporate,Los Angeles,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56
2021-02-20,Standard Class,Lindsay Castell,Home Office,Tampa,Avery Arch Ring Binders,34.86
2021-02-20,Standard Class,Benjamin Venier,Corporate,Oceanside,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37
2021-02-20,Standard Class,Benjamin Venier,Corporate,Oceanside,9-3/4 Diameter Round Wall Clock,68.95
2021-02-20,Second Class,Matthew Clasen,Corporate,Los Angeles,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99
2021-02-21,Standard Class,Paul Van Hugh,Home Office,Milwaukee,Belkin 5 Outlet SurgeMaster Power Centers,490.32
2021-02-21,Standard Class,Tracy Zic,Consumer,Los Angeles,AT&T 1070 Corded Phone,445.96
2021-02-21,Standard Class,Tracy Zic,Consumer,Los Angeles,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65
2021-02-21,Standard Class,Tracy Zic,Consumer,Los Angeles,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24
2021-02-22,Standard Class,Alyssa Crouse,Corporate,Philadelphia,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.58
2021-02-24,Second Class,Bruce Degenhardt,Consumer,Newark,Staple envelope,46.72
2021-02-26,First Class,Dan Lawera,Consumer,New York City,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88
2021-02-26,Standard Class,Don Weiss,Consumer,Houston,DAX Two-Tone Silver Metal Document Frame,16.19
2021-02-26,Second Class,Eric Barreto,Consumer,La Crosse,Flexible Leather- Look Classic Collection Ring Binder,56.82
2021-02-27,Standard Class,Rick Reed,Corporate,New York City,Staples,36.48
2021-02-28,Standard Class,Lena Cacioppo,Consumer,Newark,Newell 34,111.1
2021-03-01,Standard Class,Odella Nelson,Corporate,Denver,RCA ViSYS 25423RE1 Corded phone,159.98
2021-03-01,Standard Class,Karen Daniels,Consumer,Yonkers,Ativa V4110MDD Micro-Cut Shredder,4899.93
2021-03-01,Standard Class,Karen Daniels,Consumer,Yonkers,Chromcraft Round Conference Tables,836.59
2021-03-01,Standard Class,Karen Daniels,Consumer,Yonkers,Easy-staple paper,26.38
2021-03-01,Standard Class,Karen Daniels,Consumer,Yonkers,Adjustable Depth Letter/Legal Cart,362.92
2021-03-03,Same Day,Theresa Swint,Corporate,San Francisco,"Executive Impressions 10"" Spectator Wall Clock",35.28
2021-03-03,First Class,Jason Gross,Corporate,Odessa,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43
2021-03-03,First Class,Jason Gross,Corporate,Odessa,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.78
2021-03-03,Second Class,Craig Carreira,Consumer,Bloomington,Plantronics Encore H101 Dual Earpieces Headset,134.85
2021-03-03,Standard Class,Chris Cortes,Consumer,San Antonio,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.9
2021-03-03,Standard Class,Alex Avila,Consumer,Round Rock,High Speed Automatic Electric Letter Opener,3930.07
2021-03-03,Standard Class,Brosina Hoffman,Consumer,Newark,Xerox 194,166.44
2021-03-03,Standard Class,Alex Avila,Consumer,Round Rock,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",41.72
2021-03-03,Standard Class,Chris Cortes,Consumer,San Antonio,Canon PC170 Desktop Personal Copier,287.91
2021-03-03,Same Day,Theresa Swint,Corporate,San Francisco,"Elite 5"" Scissors",25.35
2021-03-03,Standard Class,Brosina Hoffman,Consumer,Newark,GBC ProClick Punch Binding System,447.86
2021-03-03,Standard Class,Chris Cortes,Consumer,San Antonio,"White Envelopes, White Envelopes with Clear Poly Window",36.6
2021-03-03,Standard Class,Alex Avila,Consumer,Round Rock,Polycom VVX 310 VoIP phone,431.98
2021-03-03,Standard Class,Alex Avila,Consumer,Round Rock,"Acco Banker's Clasps, 5 3/4""-Long",2.3
2021-03-03,Standard Class,Brosina Hoffman,Consumer,Newark,Pyle PMP37LED,479.95
2021-03-04,Standard Class,Eleni McCrary,Corporate,Dover,Logitech G602 Wireless Gaming Mouse,159.98
2021-03-04,Standard Class,Rick Duston,Consumer,Mishawaka,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4
2021-03-04,Standard Class,Michael Granlund,Home Office,San Diego,Berol Giant Pencil Sharpener,16.99
2021-03-04,Second Class,Randy Ferguson,Corporate,Miami,Avery 518,10.08
2021-03-05,Standard Class,Rob Williams,Corporate,Dallas,Cameo Buff Policy Envelopes,149.35
2021-03-05,Standard Class,Rob Williams,Corporate,Dallas,Acco Perma 4000 Stacking Storage Drawers,12.99
2021-03-06,Standard Class,Lena Cacioppo,Consumer,Chicago,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.33
2021-03-06,Standard Class,Lena Cacioppo,Consumer,Chicago,Bevis Rectangular Conference Tables,145.98
2021-03-06,Standard Class,Julia Barnett,Home Office,Philadelphia,Grandstream GXP1160 VoIP phone,68.24
2021-03-06,Standard Class,Lena Cacioppo,Consumer,Chicago,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04
2021-03-06,Standard Class,Julia Barnett,Home Office,Philadelphia,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.04
2021-03-06,Standard Class,Lena Cacioppo,Consumer,Chicago,Peel & Stick Add-On Corner Pockets,1.73
2021-03-06,Standard Class,Julia Barnett,Home Office,Philadelphia,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94
2021-03-07,Standard Class,Ed Braxton,Corporate,Fort Worth,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.07
2021-03-08,Standard Class,Giulietta Baptist,Consumer,New York City,Coloredge Poster Frame,113.6
2021-03-08,Standard Class,Zuschuss Carroll,Consumer,Miami,Cisco Unified IP Phone 7945G VoIP phone,1363.96
2021-03-08,Standard Class,Zuschuss Carroll,Consumer,Miami,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36
2021-03-08,Standard Class,Giulietta Baptist,Consumer,New York City,Xerox 1993,12.96
2021-03-08,Standard Class,Stephanie Phelps,Corporate,Jackson,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.14
2021-03-08,Standard Class,Brian DeCherney,Consumer,Philadelphia,Rubber Band Ball,5.98
2021-03-08,Standard Class,Sanjit Jacobs,Home Office,Dallas,Pressboard Hanging Data Binders for Unburst Sheets,8.86
2021-03-08,Standard Class,Sanjit Jacobs,Home Office,Dallas,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96
2021-03-08,Standard Class,Giulietta Baptist,Consumer,New York City,Satellite Sectional Post Binders,69.46
2021-03-08,Standard Class,Stephanie Phelps,Corporate,Jackson,Prang Drawing Pencil Set,13.9
2021-03-08,Standard Class,Sanjit Jacobs,Home Office,Dallas,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.35
2021-03-08,Same Day,Patrick Gardner,Consumer,Glendale,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.7
2021-03-08,Standard Class,Brian DeCherney,Consumer,Philadelphia,AT&T 17929 Lendline Telephone,108.58
2021-03-09,Standard Class,Rick Bensley,Home Office,Milford,Microsoft Sculpt Comfort Mouse,199.75
2021-03-09,First Class,Pamela Stobb,Consumer,Andover,"Personal Folder Holder, Ebony",11.21
2021-03-09,First Class,Pamela Stobb,Consumer,Andover,"Situations Contoured Folding Chairs, 4/Set",354.9
2021-03-09,First Class,Pamela Stobb,Consumer,Andover,GBC Binding covers,51.8
2021-03-09,First Class,Pamela Stobb,Consumer,Andover,Xerox 193,17.94
2021-03-10,First Class,Karen Ferguson,Home Office,Los Angeles,Rediform Voice Mail Log Books,14.9
2021-03-10,Standard Class,Caroline Jumper,Consumer,Long Beach,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.78
2021-03-10,First Class,Rick Huthwaite,Home Office,Los Angeles,Kingston Digital DataTraveler 16GB USB 2.0,26.85
2021-03-10,First Class,Rick Huthwaite,Home Office,Los Angeles,Okidata MB760 Printer,3357.6
2021-03-10,Standard Class,Bryan Davis,Consumer,Philadelphia,Plantronics Audio 478 Stereo USB Headset,39.99
2021-03-10,First Class,Karen Ferguson,Home Office,Los Angeles,Apple iPhone 5,4158.91
2021-03-10,Second Class,Maya Herman,Corporate,Glendale,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.7
2021-03-11,Standard Class,Julie Prescott,Home Office,Columbus,"Executive Impressions 13"" Clairmont Wall Clock",76.92
2021-03-11,Same Day,Brad Thomas,Home Office,Philadelphia,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.34
2021-03-11,First Class,Odella Nelson,Corporate,Eagan,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98
2021-03-11,First Class,Odella Nelson,Corporate,Eagan,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46
2021-03-11,Standard Class,Julie Prescott,Home Office,Columbus,Iceberg Mobile Mega Data/Printer Cart ,481.32
2021-03-11,Standard Class,Mick Brown,Consumer,Vineland,Chromcraft Round Conference Tables,244.01
2021-03-12,Second Class,Dean Katz,Corporate,San Francisco,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55
2021-03-12,Standard Class,Scot Wooten,Consumer,Los Angeles,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98
2021-03-12,Standard Class,Mike Caudle,Corporate,Monroe,Xerox 218,12.96
2021-03-12,Second Class,Clytie Kelty,Consumer,New York City,Staple envelope,29.34
2021-03-12,Second Class,Dean Katz,Corporate,San Francisco,Security-Tint Envelopes,30.56
2021-03-12,Second Class,Dean Katz,Corporate,San Francisco,Euro-Pro Shark Turbo Vacuum,154.9
2021-03-12,Second Class,Dean Katz,Corporate,San Francisco,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.35
2021-03-13,First Class,Tamara Willingham,Home Office,Scottsdale,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92
2021-03-13,Standard Class,Adam Bellavance,Home Office,Waynesboro,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88
2021-03-13,Second Class,Edward Hooks,Corporate,San Francisco,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28
2021-03-13,Standard Class,Adam Bellavance,Home Office,Waynesboro,Ibico Covers for Plastic or Wire Binding Elements,46.0
2021-03-13,First Class,Tamara Willingham,Home Office,Scottsdale,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.18
2021-03-13,Standard Class,Liz Thompson,Consumer,San Antonio,Insertable Tab Indexes For Data Binders,1.27
2021-03-13,Second Class,Edward Hooks,Corporate,San Francisco,High Speed Automatic Electric Letter Opener,4912.59
2021-03-13,Standard Class,Liz Thompson,Consumer,San Antonio,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08
2021-03-13,Standard Class,Liz Thompson,Consumer,San Antonio,Hon Non-Folding Utility Tables,557.58
2021-03-13,Standard Class,Adam Bellavance,Home Office,Waynesboro,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32
2021-03-13,Second Class,Stewart Carmichael,Corporate,Philadelphia,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96
2021-03-13,Second Class,Stewart Carmichael,Corporate,Philadelphia,Space Solutions Industrial Galvanized Steel Shelving.,126.08
2021-03-13,Second Class,Stewart Carmichael,Corporate,Philadelphia,GBC VeloBind Cover Sets,23.16
2021-03-13,Second Class,Stewart Carmichael,Corporate,Philadelphia,Polycom CX600 IP Phone VoIP phone,539.91
2021-03-13,Second Class,Stewart Carmichael,Corporate,Philadelphia,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24
2021-03-13,Second Class,Stewart Carmichael,Corporate,Philadelphia,"SAFCO Commercial Wire Shelving, Black",552.56
2021-03-13,Second Class,Stewart Carmichael,Corporate,Philadelphia,Ibico EB-19 Dual Function Manual Binding System,51.9
2021-03-13,Second Class,Stewart Carmichael,Corporate,Philadelphia,Okidata MB491 Multifunction Printer,449.1
2021-03-13,Second Class,Stewart Carmichael,Corporate,Philadelphia,SAFCO Arco Folding Chair,386.68
2021-03-13,Standard Class,Dennis Bolton,Home Office,Riverside,Cardinal EasyOpen D-Ring Binders,51.18
2021-03-14,First Class,John Stevenson,Consumer,Harlingen,Xerox 1993,5.18
2021-03-14,Standard Class,Stephanie Phelps,Corporate,Redwood City,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.9
